id,well_definedness_level,importance,novelty,proof_difficulty,disproof_difficulty,proven,disproven,first_submission_time,completed_by_ai
00000005319,3,2,3,2,4,false,false,,false
00000005320,4,2,3,2,4,false,false,,false
00000005321,2,4,2,4,4,false,false,,false
00000005322,3,3,3,3,2,false,false,,false
00000005323,3,3,2,2,4,false,false,,false
00000005324,2,2,3,2,4,false,false,,false
00000005325,3,2,3,2,4,false,false,,false
00000005326,3,3,3,3,5,false,false,,false
00000005327,3,2,3,2,4,false,false,,false
00000005328,3,2,2,2,4,false,false,,false
00000005329,3,3,2,2,4,false,false,,false
00000005330,4,3,3,3,3,false,false,,false
00000005331,3,2,3,2,4,false,false,,false
00000005332,3,2,3,2,4,false,false,,false
00000005333,3,2,3,2,4,false,false,,false
00000005334,3,2,3,2,4,false,false,,false
00000005335,3,3,3,3,2,false,false,,false
00000005336,3,2,3,2,5,false,false,,false
00000005337,3,2,3,2,4,false,false,,false
00000005338,3,2,3,2,4,false,false,,false
00000005339,3,3,3,3,5,false,false,,false
00000005340,4,3,3,2,3,false,false,,false
00000005341,3,2,3,1,2,false,false,,false
00000005342,3,3,3,2,4,false,false,,false
00000005343,3,4,2,3,3,false,false,,false
00000005344,3,2,3,2,4,false,false,,false
00000005345,3,2,3,1,2,false,false,,false
00000005346,3,4,2,3,4,false,false,,false
00000005347,3,2,3,2,4,false,false,,false
00000005348,3,2,3,2,4,false,false,,false
00000005349,3,2,3,2,4,false,false,,false
00000005350,4,4,2,3,3,false,false,,false
00000005351,3,3,3,3,3,false,false,,false
00000005352,3,3,3,3,4,false,false,,false
00000005353,3,3,3,3,4,false,false,,false
00000005354,3,2,3,1,2,false,false,,false
00000005355,3,4,2,3,4,false,false,,false
00000005356,2,2,3,2,4,false,false,,false
00000005357,3,3,3,3,5,false,false,,false
00000005358,3,2,3,2,5,false,false,,false
00000005359,3,2,3,2,2,false,false,,false
00000005360,4,4,2,3,3,false,false,,false
00000005361,3,3,3,2,5,false,false,,false
00000005362,2,2,3,2,4,false,false,,false
00000005363,3,4,2,3,4,false,false,,false
00000005364,2,2,3,1,2,false,false,,false
00000005365,3,2,3,2,4,false,false,,false
00000005366,3,2,3,2,4,false,false,,false
00000005367,3,3,2,2,4,false,false,,false
00000005368,2,3,3,2,5,false,false,,false
00000005369,3,2,3,2,4,false,false,,false
00000005370,4,3,3,3,3,false,false,,false
00000005371,3,2,3,1,2,false,false,,false
00000005372,3,3,2,2,4,false,false,,false
00000005373,3,2,3,2,5,false,false,,false
00000005374,2,3,1,2,4,false,false,,false
00000005375,3,3,2,2,4,false,false,,false
00000005376,3,2,3,2,5,false,false,,false
00000005377,3,2,3,2,5,false,false,,false
00000005378,3,3,3,2,4,false,false,,false
00000005379,3,2,3,2,4,false,false,,false
00000005380,4,3,2,2,3,false,false,,false
00000005381,3,3,2,2,4,false,false,,false
00000005382,3,2,3,2,4,false,false,,false
00000005383,3,2,3,2,5,false,false,,false
00000005384,3,2,3,2,4,false,false,,false
00000005385,3,2,3,2,5,false,false,,false
00000005386,4,3,3,2,3,false,false,,false
00000005387,3,2,3,2,5,false,false,,false
00000005388,3,2,3,2,5,false,false,,false
00000005389,3,2,3,2,5,false,false,,false
00000005390,4,2,3,2,3,false,false,,false
00000005391,5,3,3,3,5,false,false,,false
00000005392,3,3,3,3,4,false,false,,false
00000005393,3,3,3,3,4,false,false,,false
00000005394,3,2,3,2,5,false,false,,false
00000005395,3,4,3,4,3,false,false,,false
00000005396,3,2,3,2,4,false,false,,false
00000005397,5,3,3,3,3,false,false,,false
00000005398,3,3,3,3,5,false,false,,false
00000005399,3,2,3,2,4,false,false,,false
00000005400,4,3,3,2,3,false,false,,false
00000005401,3,3,3,3,3,false,false,,false
00000005402,4,3,3,2,2,false,false,,false
00000005403,3,3,2,2,4,false,false,,false
00000005404,3,2,3,2,4,false,false,,false
00000005405,3,2,3,2,4,false,false,,false
00000005406,3,2,3,2,4,false,false,,false
00000005407,4,4,3,4,3,false,false,,false
00000005408,3,2,3,2,4,false,false,,false
00000005409,3,2,3,2,4,false,false,,false
00000005410,4,2,3,2,3,false,false,,false
00000005411,4,3,3,2,2,false,false,,false
00000005412,3,3,3,2,4,false,false,,false
00000005413,3,2,3,2,4,false,false,,false
00000005414,4,2,3,2,3,false,false,,false
00000005415,3,2,3,2,4,false,false,,false
00000005416,3,2,3,2,3,false,false,,false
00000005417,3,2,3,2,5,false,false,,false
00000005418,4,3,3,2,4,false,false,,false
00000005419,3,2,3,2,3,false,false,,false
00000005420,4,2,3,2,3,false,false,,false
00000005421,3,3,2,2,4,false,false,,false
00000005422,3,2,3,2,4,false,false,,false
00000005423,4,2,3,2,3,false,false,,false
00000005424,3,2,3,2,4,false,false,,false
00000005425,3,2,3,2,4,false,false,,false
00000005426,3,3,3,3,4,false,false,,false
00000005427,3,3,3,2,4,false,false,,false
00000005428,2,2,3,2,4,false,false,,false
00000005429,3,2,3,2,4,false,false,,false
00000005430,4,2,3,2,3,false,false,,false
00000005431,3,2,3,2,4,false,false,,false
00000005432,3,3,3,3,5,false,false,,false
00000005433,4,3,3,2,4,false,false,,false
00000005434,3,2,3,2,5,false,false,,false
00000005435,3,2,3,2,5,false,false,,false
00000005436,2,3,3,3,4,false,false,,false
00000005437,3,3,3,3,4,false,false,,false
00000005438,3,2,3,2,4,false,false,,false
00000005439,3,2,3,2,4,false,false,,false
00000005440,4,3,3,2,3,false,false,,false
00000005441,3,2,3,2,5,false,false,,false
00000005442,3,2,3,2,4,false,false,,false
00000005443,2,2,3,2,4,false,false,,false
00000005444,3,2,3,2,5,false,false,,false
00000005445,2,2,3,2,5,false,false,,false
00000005446,3,2,3,2,5,false,false,,false
00000005447,3,2,3,2,5,false,false,,false
00000005448,2,2,3,2,4,false,false,,false
00000005449,3,2,3,2,3,false,false,,false
00000005450,4,2,3,2,3,false,false,,false
00000005451,2,2,3,2,5,false,false,,false
00000005452,3,2,3,2,5,false,false,,false
00000005453,3,2,3,2,5,false,false,,false
00000005454,2,2,3,2,5,false,false,,false
00000005455,3,2,3,2,5,false,false,,false
00000005456,3,2,3,2,4,false,false,,false
00000005457,2,2,3,1,2,false,false,,false
00000005458,3,2,3,2,4,false,false,,false
00000005459,3,2,3,2,5,false,false,,false
00000005460,4,2,3,2,3,false,false,,false
00000005461,2,2,3,2,5,false,false,,false
00000005462,2,2,3,2,5,false,false,,false
00000005463,2,3,3,2,3,false,false,,false
00000005464,2,2,3,2,4,false,false,,false
00000005465,2,2,3,2,4,false,false,,false
00000005466,3,3,2,2,5,false,false,,false
00000005467,4,3,3,2,3,false,false,,false
00000005468,3,3,3,3,4,false,false,,false
00000005469,3,2,3,2,4,false,false,,false
00000005470,4,2,3,2,4,false,false,,false
00000005471,3,2,3,2,4,false,false,,false
00000005472,3,2,3,2,4,false,false,,false
00000005473,3,2,3,2,4,false,false,,false
00000005474,3,2,3,2,3,false,false,,false
00000005475,3,2,3,2,4,false,false,,false
00000005476,3,2,3,2,4,false,false,,false
00000005477,3,2,3,2,4,false,false,,false
00000005478,3,2,3,2,3,false,false,,false
00000005479,3,2,3,2,4,false,false,,false
00000005480,4,2,3,2,3,false,false,,false
00000005481,3,2,3,2,3,false,false,,false
00000005482,3,2,3,2,4,false,false,,false
00000005483,2,2,3,2,4,false,false,,false
00000005484,3,2,3,2,4,false,false,,false
00000005485,3,2,3,2,4,false,false,,false
00000005486,2,2,3,2,5,false,false,,false
00000005487,3,2,3,2,4,false,false,,false
00000005488,3,3,3,3,4,false,false,,false
00000005489,3,2,3,2,4,false,false,,false
00000005490,4,2,3,2,3,false,false,,false
00000005491,3,4,2,3,3,false,false,,false
00000005492,3,2,3,2,4,false,false,,false
00000005493,3,2,3,2,4,false,false,,false
00000005494,3,2,3,2,4,false,false,,false
00000005495,3,2,3,2,3,false,false,,false
00000005496,3,2,3,2,4,false,false,,false
00000005497,3,2,3,2,4,false,false,,false
00000005498,3,3,3,3,4,false,false,,false
00000005499,3,2,3,2,4,false,false,,false
00000005500,4,3,3,2,3,false,false,,false
00000005501,3,2,3,2,3,false,false,,false
00000005502,3,2,3,2,4,false,false,,false
00000005503,3,2,3,2,2,false,false,,false
00000005504,3,2,3,2,2,false,false,,false
00000005505,3,2,3,2,3,false,false,,false
00000005506,3,2,3,2,4,false,false,,false
00000005507,3,2,3,2,4,false,false,,false
00000005508,3,2,3,2,2,false,false,,false
00000005509,3,2,3,2,4,false,false,,false
00000005510,4,2,3,2,3,false,false,,false
00000005511,3,2,3,2,5,false,false,,false
00000005512,3,2,3,2,5,false,false,,false
00000005513,3,2,3,2,4,false,false,,false
00000005514,4,3,3,2,4,false,false,,false
00000005515,3,2,3,2,4,false,false,,false
00000005516,3,2,3,2,4,false,false,,false
00000005517,4,3,3,2,4,false,false,,false
00000005518,3,2,3,2,4,false,false,,false
00000005519,3,2,3,2,4,false,false,,false
00000005520,4,2,3,2,3,false,false,,false
00000005521,3,2,3,2,3,false,false,,false
00000005522,3,2,3,2,4,false,false,,false
00000005523,3,3,3,3,5,false,false,,false
00000005524,3,3,3,2,4,false,false,,false
00000005525,4,3,3,2,4,false,false,,false
00000005526,3,2,3,2,4,false,false,,false
00000005527,3,2,3,2,5,false,false,,false
00000005528,3,2,3,2,5,false,false,,false
00000005529,3,2,3,2,4,false,false,,false
00000005530,4,3,3,2,3,false,false,,false
00000005531,3,2,3,2,5,false,false,,false
00000005532,3,3,3,3,4,false,false,,false
00000005533,3,2,3,2,4,false,false,,false
00000005534,3,2,3,2,4,false,false,,false
00000005535,3,2,3,2,4,false,false,,false
00000005536,3,2,3,2,5,false,false,,false
00000005537,3,2,3,2,4,false,false,,false
00000005538,3,2,3,2,4,false,false,,false
00000005539,3,2,3,2,4,false,false,,false
00000005540,4,4,3,3,3,false,false,,false
00000005541,3,2,3,2,4,false,false,,false
00000005542,3,2,3,2,4,false,false,,false
00000005543,2,2,3,2,3,false,false,,false
00000005544,3,2,3,2,4,false,false,,false
00000005545,3,2,3,2,4,false,false,,false
00000005546,3,2,3,2,4,false,false,,false
00000005547,3,2,3,2,4,false,false,,false
00000005548,3,2,3,2,4,false,false,,false
00000005549,3,2,3,2,4,false,false,,false
00000005550,4,2,3,2,3,false,false,,false
00000005551,3,4,3,4,4,false,false,,false
00000005552,3,4,3,4,4,false,false,,false
00000005553,3,2,3,2,5,false,false,,false
00000005554,3,2,3,2,5,false,false,,false
00000005555,3,4,2,3,4,false,false,,false
00000005556,3,2,3,2,4,false,false,,false
00000005557,3,3,3,2,4,false,false,,false
00000005558,3,2,3,2,4,false,false,,false
00000005559,3,2,3,2,4,false,false,,false
00000005560,4,3,3,2,3,false,false,,false
00000005561,3,2,3,2,4,false,false,,false
00000005562,3,2,3,2,3,false,false,,false
00000005563,3,3,3,3,4,false,false,,false
00000005564,3,2,3,2,4,false,false,,false
00000005565,3,2,3,2,2,false,false,,false
00000005566,3,2,3,2,4,false,false,,false
00000005567,3,2,3,2,5,false,false,,false
00000005568,5,2,3,2,2,false,false,,false
00000005569,3,2,3,2,4,false,false,,false
00000005570,4,2,3,2,3,false,false,,false
00000005571,3,2,3,2,2,false,false,,false
00000005572,3,2,3,2,4,false,false,,false
00000005573,4,3,3,2,4,false,false,,false
00000005574,3,2,3,2,4,false,false,,false
00000005575,4,2,3,2,3,false,false,,false
00000005576,3,2,3,2,4,false,false,,false
00000005577,3,3,3,3,4,false,false,,false
00000005578,3,2,3,2,4,false,false,,false
00000005579,3,2,3,2,4,false,false,,false
00000005580,5,2,3,2,3,false,false,,false
00000005581,3,2,3,2,2,false,false,,false
00000005582,3,2,3,2,4,false,false,,false
00000005583,3,2,3,2,3,false,false,,false
00000005584,3,2,3,2,3,false,false,,false
00000005585,3,2,3,2,4,false,false,,false
00000005586,3,2,3,2,4,false,false,,false
00000005587,3,2,3,2,4,false,false,,false
00000005588,3,2,3,2,3,false,false,,false
00000005589,3,2,3,2,4,false,false,,false
00000005590,4,2,3,2,3,false,false,,false
00000005591,3,3,2,2,5,false,false,,false
00000005592,3,3,2,2,5,false,false,,false
00000005593,2,2,3,2,5,false,false,,false
00000005594,3,2,3,2,4,false,false,,false
00000005595,3,2,3,2,2,false,false,,false
00000005596,3,2,3,2,5,false,false,,false
00000005597,2,2,3,2,4,false,false,,false
00000005598,3,2,3,2,4,false,false,,false
00000005599,3,2,3,2,5,false,false,,false
00000005600,4,2,3,2,3,false,false,,false
00000005601,3,2,3,2,4,false,false,,false
00000005602,3,2,3,2,5,false,false,,false
00000005603,2,2,3,2,4,false,false,,false
00000005604,3,2,3,2,5,false,false,,false
00000005605,3,3,2,2,4,false,false,,false
00000005606,2,3,2,2,3,false,false,,false
00000005607,3,2,3,2,5,false,false,,false
00000005608,3,2,3,2,5,false,false,,false
00000005609,2,2,3,2,4,false,false,,false
00000005610,4,2,3,2,3,false,false,,false
00000005611,2,2,3,2,4,false,false,,false
00000005612,2,2,3,2,5,false,false,,false
00000005613,3,2,3,2,4,false,false,,false
00000005614,3,2,3,2,4,false,false,,false
00000005615,3,2,3,2,3,false,false,,false
00000005616,3,2,3,2,4,false,false,,false
00000005617,3,2,3,2,3,false,false,,false
00000005618,2,2,3,2,4,false,false,,false
00000005619,4,2,3,2,3,false,false,,false
00000005620,4,2,3,2,3,false,false,,false
00000005621,3,3,2,2,5,false,false,,false
00000005622,3,3,2,2,4,false,false,,false
00000005623,2,2,3,2,3,false,false,,false
00000005624,3,3,1,2,4,false,false,,false
00000005625,3,2,3,2,4,false,false,,false
00000005626,3,3,3,2,3,false,false,,false
00000005627,4,2,3,2,4,false,false,,false
00000005628,3,2,3,2,4,false,false,,false
00000005629,2,2,3,2,5,false,false,,false
00000005630,4,2,3,2,3,false,false,,false
00000005631,2,3,3,2,4,false,false,,false
00000005632,2,3,3,2,5,false,false,,false
00000005633,3,3,2,2,4,false,false,,false
00000005634,4,4,3,3,2,false,false,,false
00000005635,3,2,3,2,3,false,false,,false
00000005636,3,3,2,2,4,false,false,,false
00000005637,3,2,3,2,4,false,false,,false
00000005638,3,2,3,2,4,false,false,,false
00000005639,3,2,3,2,5,false,false,,false
00000005640,4,2,3,2,3,false,false,,false
00000005641,5,2,3,2,3,false,false,,false
00000005642,3,3,3,3,5,false,false,,false
00000005643,3,2,3,2,4,false,false,,false
00000005644,3,4,3,3,4,false,false,,false
00000005645,3,2,3,2,4,false,false,,false
00000005646,3,2,3,2,4,false,false,,false
00000005647,4,2,3,2,2,false,false,,false
00000005648,3,3,2,2,4,false,false,,false
00000005649,3,2,3,2,4,false,false,,false
00000005650,4,2,3,2,3,false,false,,false
00000005651,2,3,3,3,4,false,false,,false
00000005652,3,2,3,2,4,false,false,,false
00000005653,3,2,3,2,4,false,false,,false
00000005654,3,2,3,2,5,false,false,,false
00000005655,4,3,3,3,5,false,false,,false
00000005656,4,3,3,2,4,false,false,,false
00000005657,3,2,3,2,5,false,false,,false
00000005658,3,2,3,2,4,false,false,,false
00000005659,3,2,3,2,5,false,false,,false
00000005660,4,2,3,2,3,false,false,,false
00000005661,3,3,3,2,3,false,false,,false
00000005662,3,3,2,1,3,false,false,,false
00000005663,3,2,3,2,5,false,false,,false
00000005664,3,2,3,2,4,false,false,,false
00000005665,3,2,3,2,4,false,false,,false
00000005666,2,2,3,2,5,false,false,,false
00000005667,3,3,2,2,4,false,false,,false
00000005668,3,2,3,2,3,false,false,,false
00000005669,3,2,3,2,4,false,false,,false
00000005670,4,2,3,2,4,false,false,,false
00000005671,3,3,3,3,3,false,false,,false
00000005672,3,2,3,2,3,false,false,,false
00000005673,3,2,3,2,4,false,false,,false
00000005674,3,2,3,2,5,false,false,,false
00000005675,3,2,3,2,4,false,false,,false
00000005676,3,2,3,2,4,false,false,,false
00000005677,3,2,3,2,4,false,false,,false
00000005678,3,2,3,2,4,false,false,,false
00000005679,3,2,3,2,4,false,false,,false
00000005680,4,2,3,2,3,false,false,,false
00000005681,3,2,3,2,3,false,false,,false
00000005682,3,3,2,2,3,false,false,,false
00000005683,3,2,3,2,4,false,false,,false
00000005684,3,2,3,2,4,false,false,,false
00000005685,3,2,3,2,4,false,false,,false
00000005686,3,2,3,2,4,false,false,,false
00000005687,5,2,3,2,2,false,false,,false
00000005688,3,2,3,2,2,false,false,,false
00000005689,3,2,3,2,4,false,false,,false
00000005690,4,2,3,2,3,false,false,,false
00000005691,3,2,3,2,4,false,false,,false
00000005692,3,2,3,2,4,false,false,,false
00000005693,3,2,3,2,3,false,false,,false
00000005694,3,2,3,2,4,false,false,,false
00000005695,3,2,3,2,4,false,false,,false
00000005696,3,2,3,2,3,false,false,,false
00000005697,3,3,2,2,4,false,false,,false
00000005698,3,2,3,2,4,false,false,,false
00000005699,3,2,3,2,3,false,false,,false
00000005700,4,2,3,2,3,false,false,,false
00000005701,3,3,2,2,4,false,false,,false
00000005702,3,3,2,2,4,false,false,,false
00000005703,3,3,2,2,4,false,false,,false
00000005704,3,2,3,2,4,false,false,,false
00000005705,3,4,2,3,4,false,false,,false
00000005706,3,2,3,2,4,false,false,,false
00000005707,3,2,3,2,4,false,false,,false
00000005708,3,2,3,2,4,false,false,,false
00000005709,3,2,3,2,4,false,false,,false
00000005710,4,3,2,2,3,false,false,,false
00000005711,1,3,3,3,4,false,false,,false
00000005712,2,2,3,2,4,false,false,,false
00000005713,3,2,3,2,3,false,false,,false
00000005714,2,2,3,2,4,false,false,,false
00000005715,3,2,3,2,4,false,false,,false
00000005716,3,2,3,2,4,false,false,,false
00000005717,4,2,3,2,3,false,false,,false
00000005718,2,2,3,2,4,false,false,,false
00000005719,2,2,3,2,4,false,false,,false
00000005720,4,2,3,2,3,false,false,,false
00000005721,3,2,3,2,3,false,false,,false
00000005722,3,2,3,2,5,false,false,,false
00000005723,2,2,3,2,4,false,false,,false
00000005724,2,2,3,2,4,false,false,,false
00000005725,3,2,3,2,5,false,false,,false
00000005726,4,2,3,2,3,false,false,,false
00000005727,3,3,2,2,4,false,false,,false
00000005728,3,2,3,2,4,false,false,,false
00000005729,4,2,3,2,3,false,false,,false
00000005730,4,2,3,2,4,false,false,,false
00000005731,3,2,3,2,5,false,false,,false
00000005732,3,2,3,2,4,false,false,,false
00000005733,3,2,3,2,4,false,false,,false
00000005734,4,2,3,2,4,false,false,,false
00000005735,3,2,3,2,4,false,false,,false
00000005736,3,2,3,2,4,false,false,,false
00000005737,3,2,3,2,3,false,false,,false
00000005738,3,2,3,2,4,false,false,,false
00000005739,3,2,3,2,5,false,false,,false
00000005740,4,2,3,2,3,false,false,,false
00000005741,3,2,3,2,4,false,false,,false
00000005742,3,2,3,2,4,false,false,,false
00000005743,3,3,2,2,5,false,false,,false
00000005744,3,2,3,2,4,false,false,,false
00000005745,3,4,2,3,4,false,false,,false
00000005746,3,3,2,2,4,false,false,,false
00000005747,3,2,3,2,5,false,false,,false
00000005748,3,3,3,3,4,false,false,,false
00000005749,3,3,3,3,4,false,false,,false
00000005750,4,3,3,3,3,false,false,,false
00000005751,3,2,3,2,5,false,false,,false
00000005752,3,2,3,2,5,false,false,,false
00000005753,3,2,3,2,5,false,false,,false
00000005754,3,2,3,2,2,false,false,,false
00000005755,3,2,3,2,4,false,false,,false
00000005756,3,2,3,2,4,false,false,,false
00000005757,3,3,3,3,4,false,false,,false
00000005758,3,3,3,3,4,false,false,,false
00000005759,3,3,3,3,4,false,false,,false
00000005760,4,4,3,4,3,false,false,,false
00000005761,3,4,3,4,4,false,false,,false
00000005762,3,4,3,4,4,false,false,,false
00000005763,3,3,3,3,4,false,false,,false
00000005764,3,4,3,4,4,false,false,,false
00000005765,3,3,3,3,5,false,false,,false
00000005766,3,3,3,3,5,false,false,,false
00000005767,3,3,3,3,4,false,false,,false
00000005768,3,3,3,3,4,false,false,,false
00000005769,3,3,3,3,4,false,false,,false
00000005770,4,3,3,3,3,false,false,,false
00000005771,2,2,3,2,4,false,false,,false
00000005772,4,4,3,3,4,false,false,,false
00000005773,3,2,3,2,4,false,false,,false
00000005774,3,2,3,2,4,false,false,,false
00000005775,3,2,3,2,4,false,false,,false
00000005776,3,2,3,2,4,false,false,,false
00000005777,3,2,3,2,4,false,false,,false
00000005778,3,3,3,2,4,false,false,,false
00000005779,3,3,2,2,4,false,false,,false
00000005780,4,2,3,2,3,false,false,,false
00000005781,3,2,3,2,4,false,false,,false
00000005782,3,2,3,2,4,false,false,,false
00000005783,3,2,3,2,4,false,false,,false
00000005784,3,2,3,2,4,false,false,,false
00000005785,3,3,2,2,4,false,false,,false
00000005786,3,2,3,2,4,false,false,,false
00000005787,3,2,3,2,4,false,false,,false
00000005788,3,3,2,2,4,false,false,,false
00000005789,3,2,3,2,4,false,false,,false
00000005790,4,2,3,2,3,false,false,,false
00000005791,3,2,3,2,5,false,false,,false
00000005792,3,2,3,2,4,false,false,,false
00000005793,3,2,3,2,4,false,false,,false
00000005794,3,2,3,2,5,false,false,,false
00000005795,3,2,3,2,4,false,false,,false
00000005796,3,3,2,2,4,false,false,,false
00000005797,3,2,3,2,5,false,false,,false
00000005798,3,2,3,2,4,false,false,,false
00000005799,2,2,3,2,4,false,false,,false
00000005800,4,2,3,2,3,false,false,,false
00000005801,3,2,3,2,5,false,false,,false
00000005802,2,2,3,2,5,false,false,,false
00000005803,3,2,3,2,5,false,false,,false
00000005804,3,2,3,2,5,false,false,,false
00000005805,3,2,3,2,4,false,false,,false
00000005806,3,2,3,2,3,false,false,,false
00000005807,3,2,3,2,4,false,false,,false
00000005808,3,2,3,2,4,false,false,,false
00000005809,3,2,3,2,3,false,false,,false
00000005810,4,2,3,2,4,false,false,,false
00000005811,2,2,3,2,4,false,false,,false
00000005812,3,2,3,2,3,false,false,,false
00000005813,3,2,3,2,4,false,false,,false
00000005814,3,2,3,2,4,false,false,,false
00000005815,3,2,3,2,4,false,false,,false
00000005816,3,2,3,2,3,false,false,,false
00000005817,3,3,2,2,4,false,false,,false
00000005818,3,3,3,3,5,false,false,,false
00000005819,3,3,3,3,5,false,false,,false
00000005820,4,2,3,2,3,false,false,,false
00000005821,3,3,3,3,5,false,false,,false
00000005822,3,2,3,2,4,false,false,,false
00000005823,3,2,3,2,5,false,false,,false
00000005824,3,2,3,2,4,false,false,,false
00000005825,3,2,3,2,4,false,false,,false
00000005826,3,2,3,2,4,false,false,,false
00000005827,3,2,3,2,3,false,false,,false
00000005828,3,3,2,2,4,false,false,,false
00000005829,3,2,3,2,4,false,false,,false
00000005830,4,2,3,2,4,false,false,,false
00000005831,3,2,3,2,5,false,false,,false
00000005832,3,2,3,2,4,false,false,,false
00000005833,3,3,2,2,4,false,false,,false
00000005834,3,3,3,3,2,false,false,,false
00000005835,3,2,3,2,4,false,false,,false
00000005836,5,3,3,3,2,false,false,,false
00000005837,3,2,3,1,2,false,false,,false
00000005838,3,3,3,3,4,false,false,,false
00000005839,3,2,3,2,4,false,false,,false
00000005840,4,2,3,2,3,false,false,,false
00000005841,3,2,3,2,3,false,false,,false
00000005842,3,2,3,2,4,false,false,,false
00000005843,3,2,3,2,4,false,false,,false
00000005844,3,2,3,2,3,false,false,,false
00000005845,3,2,3,2,4,false,false,,false
00000005846,3,3,3,3,4,false,false,,false
00000005847,3,2,3,2,4,false,false,,false
00000005848,3,2,3,2,4,false,false,,false
00000005849,3,2,3,2,4,false,false,,false
00000005850,4,2,3,2,3,false,false,,false
00000005851,3,3,3,3,2,false,false,,false
00000005852,3,3,3,3,4,false,false,,false
00000005853,3,3,3,3,4,false,false,,false
00000005854,3,2,2,1,2,false,false,,false
00000005855,3,2,3,2,2,false,false,,false
00000005856,3,2,3,2,3,false,false,,false
00000005857,3,2,3,2,2,false,false,,false
00000005858,3,3,2,2,3,false,false,,false
00000005859,3,2,2,2,4,false,false,,false
00000005860,4,2,3,2,3,false,false,,false
00000005861,3,2,3,2,4,false,false,,false
00000005862,3,3,3,2,5,false,false,,false
00000005863,2,3,3,2,4,false,false,,false
00000005864,3,2,3,2,4,false,false,,false
00000005865,3,2,3,2,5,false,false,,false
00000005866,3,2,3,2,5,false,false,,false
00000005867,2,2,3,1,2,false,false,,false
00000005868,2,2,2,2,4,false,false,,false
00000005869,2,2,3,2,4,false,false,,false
00000005870,4,2,3,2,4,false,false,,false
00000005871,3,2,3,2,5,false,false,,false
00000005872,2,2,3,2,4,false,false,,false
00000005873,3,2,3,2,4,false,false,,false
00000005874,3,2,3,2,5,false,false,,false
00000005875,2,2,2,2,5,false,false,,false
00000005876,2,2,2,2,4,false,false,,false
00000005877,2,2,3,2,5,false,false,,false
00000005878,3,2,3,2,5,false,false,,false
00000005879,2,2,3,2,5,false,false,,false
00000005880,4,2,3,2,3,false,false,,false
00000005881,3,2,2,2,5,false,false,,false
00000005882,1,2,2,2,4,false,false,,false
00000005883,3,2,3,2,5,false,false,,false
00000005884,3,2,3,2,5,false,false,,false
00000005885,3,2,3,2,4,false,false,,false
00000005886,3,3,3,2,4,false,false,,false
00000005887,3,2,3,2,4,false,false,,false
00000005888,3,2,3,2,4,false,false,,false
00000005889,2,2,3,2,4,false,false,,false
00000005890,4,3,3,3,5,false,false,,false
00000005891,3,2,3,2,4,false,false,,false
00000005892,3,2,3,1,2,false,false,,false
00000005893,3,2,3,2,5,false,false,,false
00000005894,3,2,3,2,4,false,false,,false
00000005895,2,2,3,2,3,false,false,,false
00000005896,3,2,3,2,3,false,false,,false
00000005897,3,4,2,3,4,false,false,,false
00000005898,3,2,3,2,4,false,false,,false
00000005899,3,2,3,2,4,false,false,,false
00000005900,4,2,3,2,3,false,false,,false
00000005901,3,2,3,2,5,false,false,,false
00000005902,3,2,3,2,4,false,false,,false
00000005903,3,2,3,2,4,false,false,,false
00000005904,3,2,3,2,5,false,false,,false
00000005905,3,2,3,2,4,false,false,,false
00000005906,3,2,3,2,3,false,false,,false
00000005907,3,2,3,2,4,false,false,,false
00000005908,3,2,3,2,4,false,false,,false
00000005909,3,2,3,2,4,false,false,,false
00000005910,4,2,3,2,3,false,false,,false
00000005911,3,3,3,2,4,false,false,,false
00000005912,3,2,3,2,5,false,false,,false
00000005913,3,2,3,2,4,false,false,,false
00000005914,2,3,3,2,4,false,false,,false
00000005915,3,3,2,2,4,false,false,,false
00000005916,3,2,3,2,4,false,false,,false
00000005917,3,3,3,2,3,false,false,,false
00000005918,3,3,3,3,4,false,false,,false
00000005919,3,2,3,2,5,false,false,,false
00000005920,4,2,3,2,3,false,false,,false
00000005921,2,2,3,2,5,false,false,,false
00000005922,3,3,3,3,4,false,false,,false
00000005923,4,3,3,2,4,false,false,,false
00000005924,3,3,3,3,4,false,false,,false
00000005925,3,2,3,2,4,false,false,,false
00000005926,5,2,3,2,3,false,false,,false
00000005927,3,2,3,2,3,false,false,,false
00000005928,3,2,3,2,4,false,false,,false
00000005929,3,2,3,2,4,false,false,,false
00000005930,4,2,3,2,3,false,false,,false
00000005931,3,2,3,2,4,false,false,,false
00000005932,4,3,3,2,3,false,false,,false
00000005933,4,3,3,2,3,false,false,,false
00000005934,3,2,3,2,5,false,false,,false
00000005935,3,2,3,2,4,false,false,,false
00000005936,3,2,3,2,4,false,false,,false
00000005937,3,2,3,2,3,false,false,,false
00000005938,3,2,2,2,4,false,false,,false
00000005939,2,2,3,2,4,false,false,,false
00000005940,4,2,3,2,3,false,false,,false
00000005941,3,3,2,2,3,false,false,,false
00000005942,3,2,3,2,4,false,false,,false
00000005943,3,2,3,2,4,false,false,,false
00000005944,3,2,3,2,4,false,false,,false
00000005945,3,3,2,2,4,false,false,,false
00000005946,3,2,3,2,3,false,false,,false
00000005947,3,2,3,1,3,false,false,,false
00000005948,2,2,3,2,3,false,false,,false
00000005949,2,2,3,2,4,false,false,,false
00000005950,4,2,3,2,3,false,false,,false
00000005951,3,3,3,3,4,false,false,,false
