id,well_definedness_level,importance,novelty,proof_difficulty,disproof_difficulty,proven,disproven,first_submission_time,completed_by_ai
00000008712,,,,,,false,false,,false
00000008713,,,,,,false,false,,false
00000008714,,,,,,false,false,,false
00000008715,,,,,,false,false,,false
00000008716,,,,,,false,false,,false
00000008717,,,,,,false,false,,false
00000008718,,,,,,false,false,,false
00000008719,,,,,,false,false,,false
00000008720,,,,,,false,false,,false
00000008721,,,,,,false,false,,false
00000008722,,,,,,false,false,,false
00000008723,,,,,,false,false,,false
00000008724,,,,,,false,false,,false
00000008725,,,,,,false,false,,false
00000008726,,,,,,false,false,,false
00000008727,,,,,,false,false,,false
00000008728,,,,,,false,false,,false
00000008729,,,,,,false,false,,false
00000008730,,,,,,false,false,,false
00000008731,,,,,,false,false,,false
00000008732,,,,,,false,false,,false
00000008733,,,,,,false,false,,false
00000008734,,,,,,false,false,,false
00000008735,,,,,,false,false,,false
00000008736,,,,,,false,false,,false
00000008737,,,,,,false,false,,false
00000008738,,,,,,false,false,,false
00000008739,,,,,,false,false,,false
00000008740,,,,,,false,false,,false
00000008741,,,,,,false,false,,false
00000008742,,,,,,false,false,,false
00000008743,,,,,,false,false,,false
00000008744,,,,,,false,false,,false
00000008745,,,,,,false,false,,false
00000008746,,,,,,false,false,,false
00000008747,,,,,,false,false,,false
00000008748,,,,,,false,false,,false
00000008749,,,,,,false,false,,false
00000008750,,,,,,false,false,,false
00000008751,,,,,,false,false,,false
00000008752,,,,,,false,false,,false
00000008753,,,,,,false,false,,false
00000008754,,,,,,false,false,,false
00000008755,,,,,,false,false,,false
00000008756,,,,,,false,false,,false
00000008757,,,,,,false,false,,false
00000008758,,,,,,false,false,,false
00000008759,,,,,,false,false,,false
00000008760,,,,,,false,false,,false
00000008761,,,,,,false,false,,false
00000008762,,,,,,false,false,,false
00000008763,,,,,,false,false,,false
00000008764,,,,,,false,false,,false
00000008765,,,,,,false,false,,false
00000008766,,,,,,false,false,,false
00000008767,,,,,,false,false,,false
00000008768,,,,,,false,false,,false
00000008769,,,,,,false,false,,false
00000008770,,,,,,false,false,,false
00000008771,,,,,,false,false,,false
00000008772,,,,,,false,false,,false
00000008773,,,,,,false,false,,false
00000008774,,,,,,false,false,,false
00000008775,,,,,,false,false,,false
00000008776,,,,,,false,false,,false
00000008777,,,,,,false,false,,false
00000008778,,,,,,false,false,,false
00000008779,,,,,,false,false,,false
00000008780,,,,,,false,false,,false
00000008781,,,,,,false,false,,false
00000008782,,,,,,false,false,,false
00000008783,,,,,,false,false,,false
00000008784,,,,,,false,false,,false
00000008785,,,,,,false,false,,false
00000008786,,,,,,false,false,,false
00000008787,,,,,,false,false,,false
00000008788,,,,,,false,false,,false
00000008789,,,,,,false,false,,false
00000008790,,,,,,false,false,,false
00000008791,,,,,,false,false,,false
00000008792,,,,,,false,false,,false
00000008793,,,,,,false,false,,false
00000008794,,,,,,false,false,,false
00000008795,,,,,,false,false,,false
00000008796,,,,,,false,false,,false
00000008797,,,,,,false,false,,false
00000008798,,,,,,false,false,,false
00000008799,,,,,,false,false,,false
00000008800,,,,,,false,false,,false
00000008801,,,,,,false,false,,false
00000008802,,,,,,false,false,,false
00000008803,,,,,,false,false,,false
00000008804,,,,,,false,false,,false
00000008805,,,,,,false,false,,false
00000008806,,,,,,false,false,,false
00000008807,,,,,,false,false,,false
00000008808,,,,,,false,false,,false
00000008809,,,,,,false,false,,false
00000008810,,,,,,false,false,,false
00000008811,,,,,,false,false,,false
00000008812,,,,,,false,false,,false
00000008813,,,,,,false,false,,false
00000008814,,,,,,false,false,,false
00000008815,,,,,,false,false,,false
00000008816,,,,,,false,false,,false
00000008817,,,,,,false,false,,false
00000008818,,,,,,false,false,,false
00000008819,,,,,,false,false,,false
00000008820,,,,,,false,false,,false
00000008821,,,,,,false,false,,false
00000008822,,,,,,false,false,,false
00000008823,,,,,,false,false,,false
00000008824,,,,,,false,false,,false
00000008825,,,,,,false,false,,false
00000008826,,,,,,false,false,,false
00000008827,,,,,,false,false,,false
00000008828,,,,,,false,false,,false
00000008829,,,,,,false,false,,false
00000008830,,,,,,false,false,,false
00000008831,,,,,,false,false,,false
00000008832,,,,,,false,false,,false
00000008833,,,,,,false,false,,false
00000008834,,,,,,false,false,,false
00000008835,,,,,,false,false,,false
00000008836,,,,,,false,false,,false
00000008837,,,,,,false,false,,false
00000008838,,,,,,false,false,,false
00000008839,,,,,,false,false,,false
00000008840,,,,,,false,false,,false
00000008841,,,,,,false,false,,false
00000008842,,,,,,false,false,,false
00000008843,,,,,,false,false,,false
00000008844,,,,,,false,false,,false
00000008845,,,,,,false,false,,false
00000008846,,,,,,false,false,,false
00000008847,,,,,,false,false,,false
00000008848,,,,,,false,false,,false
00000008849,,,,,,false,false,,false
00000008850,,,,,,false,false,,false
00000008851,,,,,,false,false,,false
00000008852,,,,,,false,false,,false
00000008853,,,,,,false,false,,false
00000008854,,,,,,false,false,,false
00000008855,,,,,,false,false,,false
00000008856,,,,,,false,false,,false
00000008857,,,,,,false,false,,false
00000008858,,,,,,false,false,,false
00000008859,,,,,,false,false,,false
00000008860,,,,,,false,false,,false
00000008861,,,,,,false,false,,false
00000008862,,,,,,false,false,,false
00000008863,,,,,,false,false,,false
00000008864,,,,,,false,false,,false
00000008865,,,,,,false,false,,false
00000008866,,,,,,false,false,,false
00000008867,,,,,,false,false,,false
00000008868,,,,,,false,false,,false
00000008869,,,,,,false,false,,false
00000008870,,,,,,false,false,,false
00000008871,,,,,,false,false,,false
00000008872,,,,,,false,false,,false
00000008873,,,,,,false,false,,false
00000008874,,,,,,false,false,,false
00000008875,,,,,,false,false,,false
00000008876,,,,,,false,false,,false
00000008877,,,,,,false,false,,false
00000008878,,,,,,false,false,,false
00000008879,,,,,,false,false,,false
00000008880,,,,,,false,false,,false
00000008881,,,,,,false,false,,false
00000008882,,,,,,false,false,,false
00000008883,,,,,,false,false,,false
00000008884,,,,,,false,false,,false
00000008885,,,,,,false,false,,false
00000008886,,,,,,false,false,,false
00000008887,,,,,,false,false,,false
00000008888,,,,,,false,false,,false
00000008889,,,,,,false,false,,false
00000008890,,,,,,false,false,,false
00000008891,,,,,,false,false,,false
00000008892,,,,,,false,false,,false
00000008893,,,,,,false,false,,false
00000008894,,,,,,false,false,,false
00000008895,,,,,,false,false,,false
00000008896,,,,,,false,false,,false
00000008897,,,,,,false,false,,false
00000008898,,,,,,false,false,,false
00000008899,,,,,,false,false,,false
00000008900,,,,,,false,false,,false
00000008901,,,,,,false,false,,false
00000008902,,,,,,false,false,,false
00000008903,,,,,,false,false,,false
00000008904,,,,,,false,false,,false
00000008905,,,,,,false,false,,false
00000008906,,,,,,false,false,,false
00000008907,,,,,,false,false,,false
00000008908,,,,,,false,false,,false
00000008909,,,,,,false,false,,false
00000008910,,,,,,false,false,,false
00000008911,,,,,,false,false,,false
00000008912,,,,,,false,false,,false
00000008913,,,,,,false,false,,false
00000008914,,,,,,false,false,,false
00000008915,,,,,,false,false,,false
00000008916,,,,,,false,false,,false
00000008917,,,,,,false,false,,false
00000008918,,,,,,false,false,,false
00000008919,,,,,,false,false,,false
00000008920,,,,,,false,false,,false
00000008921,,,,,,false,false,,false
00000008922,,,,,,false,false,,false
00000008923,,,,,,false,false,,false
00000008924,,,,,,false,false,,false
00000008925,,,,,,false,false,,false
00000008926,,,,,,false,false,,false
00000008927,,,,,,false,false,,false
00000008928,,,,,,false,false,,false
00000008929,,,,,,false,false,,false
00000008930,,,,,,false,false,,false
00000008931,,,,,,false,false,,false
00000008932,,,,,,false,false,,false
00000008933,,,,,,false,false,,false
00000008934,,,,,,false,false,,false
00000008935,,,,,,false,false,,false
00000008936,,,,,,false,false,,false
00000008937,,,,,,false,false,,false
00000008938,,,,,,false,false,,false
00000008939,,,,,,false,false,,false
00000008940,,,,,,false,false,,false
00000008941,,,,,,false,false,,false
00000008942,,,,,,false,false,,false
00000008943,,,,,,false,false,,false
00000008944,,,,,,false,false,,false
00000008945,,,,,,false,false,,false
00000008946,,,,,,false,false,,false
00000008947,,,,,,false,false,,false
00000008948,,,,,,false,false,,false
00000008949,,,,,,false,false,,false
00000008950,,,,,,false,false,,false
00000008951,,,,,,false,false,,false
00000008952,,,,,,false,false,,false
00000008953,,,,,,false,false,,false
00000008954,,,,,,false,false,,false
00000008955,,,,,,false,false,,false
00000008956,,,,,,false,false,,false
00000008957,,,,,,false,false,,false
00000008958,,,,,,false,false,,false
00000008959,,,,,,false,false,,false
00000008960,,,,,,false,false,,false
00000008961,,,,,,false,false,,false
00000008962,,,,,,false,false,,false
00000008963,,,,,,false,false,,false
00000008964,,,,,,false,false,,false
00000008965,,,,,,false,false,,false
00000008966,,,,,,false,false,,false
00000008967,,,,,,false,false,,false
00000008968,,,,,,false,false,,false
00000008969,,,,,,false,false,,false
00000008970,,,,,,false,false,,false
00000008971,,,,,,false,false,,false
00000008972,,,,,,false,false,,false
00000008973,,,,,,false,false,,false
00000008974,,,,,,false,false,,false
00000008975,,,,,,false,false,,false
00000008976,,,,,,false,false,,false
00000008977,,,,,,false,false,,false
00000008978,,,,,,false,false,,false
00000008979,,,,,,false,false,,false
00000008980,,,,,,false,false,,false
00000008981,,,,,,false,false,,false
00000008982,,,,,,false,false,,false
00000008983,,,,,,false,false,,false
00000008984,,,,,,false,false,,false
00000008985,,,,,,false,false,,false
00000008986,,,,,,false,false,,false
00000008987,,,,,,false,false,,false
00000008988,,,,,,false,false,,false
00000008989,,,,,,false,false,,false
00000008990,,,,,,false,false,,false
00000008991,,,,,,false,false,,false
00000008992,,,,,,false,false,,false
00000008993,,,,,,false,false,,false
00000008994,,,,,,false,false,,false
00000008995,,,,,,false,false,,false
00000008996,,,,,,false,false,,false
00000008997,,,,,,false,false,,false
00000008998,,,,,,false,false,,false
00000008999,,,,,,false,false,,false
00000009000,,,,,,false,false,,false
00000009001,,,,,,false,false,,false
00000009002,,,,,,false,false,,false
00000009003,,,,,,false,false,,false
00000009004,,,,,,false,false,,false
00000009005,,,,,,false,false,,false
00000009006,,,,,,false,false,,false
00000009007,,,,,,false,false,,false
00000009008,,,,,,false,false,,false
00000009009,,,,,,false,false,,false
00000009010,,,,,,false,false,,false
00000009011,,,,,,false,false,,false
00000009012,,,,,,false,false,,false
00000009013,,,,,,false,false,,false
00000009014,,,,,,false,false,,false
00000009015,,,,,,false,false,,false
00000009016,,,,,,false,false,,false
00000009017,,,,,,false,false,,false
00000009018,,,,,,false,false,,false
00000009019,,,,,,false,false,,false
00000009020,,,,,,false,false,,false
00000009021,,,,,,false,false,,false
00000009022,,,,,,false,false,,false
00000009023,,,,,,false,false,,false
00000009024,,,,,,false,false,,false
00000009025,,,,,,false,false,,false
00000009026,,,,,,false,false,,false
00000009027,,,,,,false,false,,false
00000009028,,,,,,false,false,,false
00000009029,,,,,,false,false,,false
00000009030,,,,,,false,false,,false
00000009031,,,,,,false,false,,false
00000009032,,,,,,false,false,,false
00000009033,,,,,,false,false,,false
00000009034,,,,,,false,false,,false
00000009035,,,,,,false,false,,false
00000009036,,,,,,false,false,,false
00000009037,,,,,,false,false,,false
00000009038,,,,,,false,false,,false
00000009039,,,,,,false,false,,false
00000009040,,,,,,false,false,,false
00000009041,,,,,,false,false,,false
00000009042,,,,,,false,false,,false
00000009043,,,,,,false,false,,false
00000009044,,,,,,false,false,,false
00000009045,,,,,,false,false,,false
00000009046,,,,,,false,false,,false
00000009047,,,,,,false,false,,false
00000009048,,,,,,false,false,,false
00000009049,,,,,,false,false,,false
00000009050,,,,,,false,false,,false
00000009051,,,,,,false,false,,false
00000009052,,,,,,false,false,,false
00000009053,,,,,,false,false,,false
00000009054,,,,,,false,false,,false
00000009055,,,,,,false,false,,false
00000009056,,,,,,false,false,,false
00000009057,,,,,,false,false,,false
00000009058,,,,,,false,false,,false
00000009059,,,,,,false,false,,false
00000009060,,,,,,false,false,,false
00000009061,,,,,,false,false,,false
00000009062,,,,,,false,false,,false
00000009063,,,,,,false,false,,false
00000009064,,,,,,false,false,,false
00000009065,,,,,,false,false,,false
00000009066,,,,,,false,false,,false
00000009067,,,,,,false,false,,false
00000009068,,,,,,false,false,,false
00000009069,,,,,,false,false,,false
00000009070,,,,,,false,false,,false
00000009071,,,,,,false,false,,false
00000009072,,,,,,false,false,,false
00000009073,,,,,,false,false,,false
00000009074,,,,,,false,false,,false
00000009075,,,,,,false,false,,false
00000009076,,,,,,false,false,,false
00000009077,,,,,,false,false,,false
00000009078,,,,,,false,false,,false
00000009079,,,,,,false,false,,false
00000009080,,,,,,false,false,,false
00000009081,,,,,,false,false,,false
00000009082,,,,,,false,false,,false
00000009083,,,,,,false,false,,false
00000009084,,,,,,false,false,,false
00000009085,,,,,,false,false,,false
00000009086,,,,,,false,false,,false
00000009087,,,,,,false,false,,false
00000009088,,,,,,false,false,,false
00000009089,,,,,,false,false,,false
00000009090,,,,,,false,false,,false
00000009091,,,,,,false,false,,false
00000009092,,,,,,false,false,,false
00000009093,,,,,,false,false,,false
00000009094,,,,,,false,false,,false
00000009095,,,,,,false,false,,false
00000009096,,,,,,false,false,,false
00000009097,,,,,,false,false,,false
00000009098,,,,,,false,false,,false
00000009099,,,,,,false,false,,false
00000009100,,,,,,false,false,,false
00000009101,,,,,,false,false,,false
00000009102,,,,,,false,false,,false
00000009103,,,,,,false,false,,false
00000009104,,,,,,false,false,,false
00000009105,,,,,,false,false,,false
00000009106,,,,,,false,false,,false
00000009107,,,,,,false,false,,false
00000009108,,,,,,false,false,,false
