id,well_definedness_level,importance,novelty,proof_difficulty,disproof_difficulty,proven,disproven,first_submission_time,completed_by_ai
00000000817,,,,,,false,false,,false
00000000818,,,,,,false,false,,false
00000000819,,,,,,false,false,,false
00000000820,,,,,,false,false,,false
00000000821,,,,,,false,false,,false
00000000822,,,,,,false,false,,false
00000000823,,,,,,false,false,,false
00000000824,,,,,,false,false,,false
00000000825,,,,,,false,false,,false
00000000826,,,,,,false,false,,false
00000000827,,,,,,false,false,,false
00000000828,,,,,,false,false,,false
00000000829,,,,,,false,false,,false
00000000830,,,,,,false,false,,false
00000000831,,,,,,false,false,,false
00000000832,,,,,,false,false,,false
00000000833,,,,,,false,false,,false
00000000834,,,,,,false,false,,false
00000000835,,,,,,false,false,,false
00000000836,,,,,,false,false,,false
00000000837,,,,,,false,false,,false
00000000838,,,,,,false,false,,false
00000000839,,,,,,false,false,,false
00000000840,,,,,,false,false,,false
00000000841,,,,,,false,false,,false
00000000842,,,,,,false,false,,false
00000000843,,,,,,false,false,,false
00000000844,,,,,,false,false,,false
00000000845,,,,,,false,false,,false
00000000846,,,,,,false,false,,false
00000000847,,,,,,false,false,,false
00000000848,,,,,,false,false,,false
00000000849,,,,,,false,false,,false
00000000850,,,,,,false,false,,false
00000000851,,,,,,false,false,,false
00000000852,,,,,,false,false,,false
00000000853,,,,,,false,false,,false
00000000854,,,,,,false,false,,false
00000000855,,,,,,false,false,,false
00000000856,,,,,,false,false,,false
00000000857,,,,,,false,false,,false
00000000858,,,,,,false,false,,false
00000000859,,,,,,false,false,,false
00000000860,,,,,,false,false,,false
00000000861,,,,,,false,false,,false
00000000862,,,,,,false,false,,false
00000000863,,,,,,false,false,,false
00000000864,,,,,,false,false,,false
00000000865,,,,,,false,false,,false
00000000866,,,,,,false,false,,false
00000000867,,,,,,false,false,,false
00000000868,,,,,,false,false,,false
00000000869,,,,,,false,false,,false
00000000870,,,,,,false,false,,false
00000000871,,,,,,false,false,,false
00000000872,,,,,,false,false,,false
00000000873,,,,,,false,false,,false
00000000874,,,,,,false,false,,false
00000000875,,,,,,false,false,,false
00000000876,,,,,,false,false,,false
00000000877,,,,,,false,false,,false
00000000878,,,,,,false,false,,false
00000000879,,,,,,false,false,,false
00000000880,,,,,,false,false,,false
00000000881,,,,,,false,false,,false
00000000882,,,,,,false,false,,false
00000000883,,,,,,false,false,,false
00000000884,,,,,,false,false,,false
00000000885,,,,,,false,false,,false
00000000886,,,,,,false,false,,false
00000000887,,,,,,false,false,,false
00000000888,,,,,,false,false,,false
00000000889,,,,,,false,false,,false
00000000890,,,,,,false,false,,false
00000000891,,,,,,false,false,,false
00000000892,,,,,,false,false,,false
00000000893,,,,,,false,false,,false
00000000894,,,,,,false,false,,false
00000000895,,,,,,false,false,,false
00000000896,,,,,,false,false,,false
00000000897,,,,,,false,false,,false
00000000898,,,,,,false,false,,false
00000000899,,,,,,false,false,,false
00000000900,,,,,,false,false,,false
00000000901,,,,,,false,false,,false
00000000902,,,,,,false,false,,false
00000000903,,,,,,false,false,,false
00000000904,,,,,,false,false,,false
00000000905,,,,,,false,false,,false
00000000906,,,,,,false,false,,false
00000000907,,,,,,false,false,,false
00000000908,,,,,,false,false,,false
00000000909,,,,,,false,false,,false
00000000910,,,,,,false,false,,false
00000000911,,,,,,false,false,,false
00000000912,,,,,,false,false,,false
00000000913,,,,,,false,false,,false
00000000914,,,,,,false,false,,false
00000000915,,,,,,false,false,,false
00000000916,,,,,,false,false,,false
00000000917,,,,,,false,false,,false
00000000918,,,,,,false,false,,false
00000000919,,,,,,false,false,,false
00000000920,,,,,,false,false,,false
00000000921,,,,,,false,false,,false
00000000922,,,,,,false,false,,false
00000000923,,,,,,false,false,,false
00000000924,,,,,,false,false,,false
00000000925,,,,,,false,false,,false
00000000926,,,,,,false,false,,false
00000000927,,,,,,false,false,,false
00000000928,,,,,,false,false,,false
00000000929,,,,,,false,false,,false
00000000930,,,,,,false,false,,false
00000000931,,,,,,false,false,,false
00000000932,,,,,,false,false,,false
00000000933,,,,,,false,false,,false
00000000934,,,,,,false,false,,false
00000000935,,,,,,false,false,,false
00000000936,,,,,,false,false,,false
00000000937,,,,,,false,false,,false
00000000938,,,,,,false,false,,false
00000000939,,,,,,false,false,,false
00000000940,,,,,,false,false,,false
00000000941,,,,,,false,false,,false
00000000942,,,,,,false,false,,false
00000000943,,,,,,false,false,,false
00000000944,,,,,,false,false,,false
00000000945,,,,,,false,false,,false
00000000946,,,,,,false,false,,false
00000000947,,,,,,false,false,,false
00000000948,,,,,,false,false,,false
00000000949,,,,,,false,false,,false
00000000950,,,,,,false,false,,false
00000000951,,,,,,false,false,,false
00000000952,,,,,,false,false,,false
00000000953,,,,,,false,false,,false
00000000954,,,,,,false,false,,false
00000000955,,,,,,false,false,,false
00000000956,,,,,,false,false,,false
00000000957,,,,,,false,false,,false
00000000958,,,,,,false,false,,false
00000000959,,,,,,false,false,,false
00000000960,,,,,,false,false,,false
00000000961,,,,,,false,false,,false
00000000962,,,,,,false,false,,false
00000000963,,,,,,false,false,,false
00000000964,,,,,,false,false,,false
00000000965,,,,,,false,false,,false
00000000966,,,,,,false,false,,false
00000000967,,,,,,false,false,,false
00000000968,,,,,,false,false,,false
00000000969,,,,,,false,false,,false
00000000970,,,,,,false,false,,false
00000000971,,,,,,false,false,,false
00000000972,,,,,,false,false,,false
00000000973,,,,,,false,false,,false
00000000974,,,,,,false,false,,false
00000000975,,,,,,false,false,,false
00000000976,,,,,,false,false,,false
00000000977,,,,,,false,false,,false
00000000978,,,,,,false,false,,false
00000000979,,,,,,false,false,,false
00000000980,,,,,,false,false,,false
00000000981,,,,,,false,false,,false
00000000982,,,,,,false,false,,false
00000000983,,,,,,false,false,,false
00000000984,,,,,,false,false,,false
00000000985,,,,,,false,false,,false
00000000986,,,,,,false,false,,false
00000000987,,,,,,false,false,,false
00000000988,,,,,,false,false,,false
00000000989,,,,,,false,false,,false
00000000990,,,,,,false,false,,false
00000000991,,,,,,false,false,,false
00000000992,,,,,,false,false,,false
00000000993,,,,,,false,false,,false
00000000994,,,,,,false,false,,false
00000000995,,,,,,false,false,,false
00000000996,,,,,,false,false,,false
00000000997,,,,,,false,false,,false
00000000998,,,,,,false,false,,false
00000000999,,,,,,false,false,,false
00000001000,,,,,,false,false,,false
00000001001,,,,,,false,false,,false
00000001002,,,,,,false,false,,false
00000001003,,,,,,false,false,,false
00000001004,,,,,,false,false,,false
00000001005,,,,,,false,false,,false
00000001006,,,,,,false,false,,false
00000001007,,,,,,false,false,,false
00000001008,,,,,,false,false,,false
00000001009,,,,,,false,false,,false
00000001010,,,,,,false,false,,false
00000001011,,,,,,false,false,,false
00000001012,,,,,,false,false,,false
00000001013,,,,,,false,false,,false
00000001014,,,,,,false,false,,false
00000001015,,,,,,false,false,,false
00000001016,,,,,,false,false,,false
00000001017,,,,,,false,false,,false
00000001018,,,,,,false,false,,false
00000001019,,,,,,false,false,,false
00000001020,,,,,,false,false,,false
00000001021,,,,,,false,false,,false
00000001022,,,,,,false,false,,false
00000001023,,,,,,false,false,,false
00000001024,,,,,,false,false,,false
00000001025,,,,,,false,false,,false
00000001026,,,,,,false,false,,false
00000001027,,,,,,false,false,,false
00000001028,,,,,,false,false,,false
00000001029,,,,,,false,false,,false
00000001030,,,,,,false,false,,false
00000001031,,,,,,false,false,,false
00000001032,,,,,,false,false,,false
00000001033,,,,,,false,false,,false
00000001034,,,,,,false,false,,false
00000001035,,,,,,false,false,,false
00000001036,,,,,,false,false,,false
00000001037,,,,,,false,false,,false
00000001038,,,,,,false,false,,false
00000001039,,,,,,false,false,,false
00000001040,,,,,,false,false,,false
00000001041,,,,,,false,false,,false
00000001042,,,,,,false,false,,false
00000001043,,,,,,false,false,,false
00000001044,,,,,,false,false,,false
00000001045,,,,,,false,false,,false
00000001046,,,,,,false,false,,false
00000001047,,,,,,false,false,,false
00000001048,,,,,,false,false,,false
00000001049,,,,,,false,false,,false
00000001050,,,,,,false,false,,false
00000001051,,,,,,false,false,,false
00000001052,,,,,,false,false,,false
00000001053,,,,,,false,false,,false
00000001054,,,,,,false,false,,false
00000001055,,,,,,false,false,,false
00000001056,,,,,,false,false,,false
00000001057,,,,,,false,false,,false
00000001058,,,,,,false,false,,false
00000001059,,,,,,false,false,,false
00000001060,,,,,,false,false,,false
00000001061,,,,,,false,false,,false
00000001062,,,,,,false,false,,false
00000001063,,,,,,false,false,,false
00000001064,,,,,,false,false,,false
00000001065,,,,,,false,false,,false
00000001066,,,,,,false,false,,false
00000001067,,,,,,false,false,,false
00000001068,,,,,,false,false,,false
00000001069,,,,,,false,false,,false
00000001070,,,,,,false,false,,false
00000001071,,,,,,false,false,,false
00000001072,,,,,,false,false,,false
00000001073,,,,,,false,false,,false
00000001074,,,,,,false,false,,false
00000001075,,,,,,false,false,,false
00000001076,,,,,,false,false,,false
00000001077,,,,,,false,false,,false
00000001078,,,,,,false,false,,false
00000001079,,,,,,false,false,,false
00000001080,,,,,,false,false,,false
00000001081,,,,,,false,false,,false
00000001082,,,,,,false,false,,false
00000001083,,,,,,false,false,,false
00000001084,,,,,,false,false,,false
00000001085,,,,,,false,false,,false
00000001086,,,,,,false,false,,false
00000001087,,,,,,false,false,,false
00000001088,,,,,,false,false,,false
00000001089,,,,,,false,false,,false
00000001090,,,,,,false,false,,false
00000001091,,,,,,false,false,,false
00000001092,,,,,,false,false,,false
00000001093,,,,,,false,false,,false
00000001094,,,,,,false,false,,false
00000001095,,,,,,false,false,,false
00000001096,,,,,,false,false,,false
00000001097,,,,,,false,false,,false
00000001098,,,,,,false,false,,false
00000001099,,,,,,false,false,,false
00000001100,,,,,,false,false,,false
00000001101,,,,,,false,false,,false
00000001102,,,,,,false,false,,false
00000001103,,,,,,false,false,,false
00000001104,,,,,,false,false,,false
00000001105,,,,,,false,false,,false
00000001106,,,,,,false,false,,false
00000001107,,,,,,false,false,,false
00000001108,,,,,,false,false,,false
00000001109,,,,,,false,false,,false
00000001110,,,,,,false,false,,false
00000001111,,,,,,false,false,,false
00000001112,,,,,,false,false,,false
00000001113,,,,,,false,false,,false
00000001114,,,,,,false,false,,false
00000001115,,,,,,false,false,,false
00000001116,,,,,,false,false,,false
00000001117,,,,,,false,false,,false
00000001118,,,,,,false,false,,false
00000001119,,,,,,false,false,,false
00000001120,,,,,,false,false,,false
00000001121,,,,,,false,false,,false
00000001122,,,,,,false,false,,false
00000001123,,,,,,false,false,,false
00000001124,,,,,,false,false,,false
00000001125,,,,,,false,false,,false
00000001126,,,,,,false,false,,false
00000001127,,,,,,false,false,,false
00000001128,,,,,,false,false,,false
00000001129,,,,,,false,false,,false
00000001130,,,,,,false,false,,false
00000001131,,,,,,false,false,,false
00000001132,,,,,,false,false,,false
00000001133,,,,,,false,false,,false
00000001134,,,,,,false,false,,false
00000001135,,,,,,false,false,,false
00000001136,,,,,,false,false,,false
00000001137,,,,,,false,false,,false
00000001138,,,,,,false,false,,false
00000001139,,,,,,false,false,,false
00000001140,,,,,,false,false,,false
00000001141,,,,,,false,false,,false
00000001142,,,,,,false,false,,false
00000001143,,,,,,false,false,,false
00000001144,,,,,,false,false,,false
00000001145,,,,,,false,false,,false
00000001146,,,,,,false,false,,false
00000001147,,,,,,false,false,,false
00000001148,,,,,,false,false,,false
00000001149,,,,,,false,false,,false
00000001150,,,,,,false,false,,false
00000001151,,,,,,false,false,,false
00000001152,,,,,,false,false,,false
00000001153,,,,,,false,false,,false
00000001154,,,,,,false,false,,false
00000001155,,,,,,false,false,,false
00000001156,,,,,,false,false,,false
00000001157,,,,,,false,false,,false
00000001158,,,,,,false,false,,false
00000001159,,,,,,false,false,,false
00000001160,,,,,,false,false,,false
00000001161,,,,,,false,false,,false
00000001162,,,,,,false,false,,false
00000001163,,,,,,false,false,,false
00000001164,,,,,,false,false,,false
00000001165,,,,,,false,false,,false
00000001166,,,,,,false,false,,false
00000001167,,,,,,false,false,,false
00000001168,,,,,,false,false,,false
00000001169,,,,,,false,false,,false
00000001170,,,,,,false,false,,false
00000001171,,,,,,false,false,,false
00000001172,,,,,,false,false,,false
00000001173,,,,,,false,false,,false
00000001174,,,,,,false,false,,false
00000001175,,,,,,false,false,,false
00000001176,,,,,,false,false,,false
00000001177,,,,,,false,false,,false
00000001178,,,,,,false,false,,false
00000001179,,,,,,false,false,,false
00000001180,,,,,,false,false,,false
00000001181,,,,,,false,false,,false
00000001182,,,,,,false,false,,false
00000001183,,,,,,false,false,,false
00000001184,,,,,,false,false,,false
00000001185,,,,,,false,false,,false
00000001186,,,,,,false,false,,false
00000001187,,,,,,false,false,,false
00000001188,,,,,,false,false,,false
00000001189,,,,,,false,false,,false
00000001190,,,,,,false,false,,false
00000001191,,,,,,false,false,,false
00000001192,,,,,,false,false,,false
00000001193,,,,,,false,false,,false
00000001194,,,,,,false,false,,false
00000001195,,,,,,false,false,,false
00000001196,,,,,,false,false,,false
00000001197,,,,,,false,false,,false
00000001198,,,,,,false,false,,false
00000001199,,,,,,false,false,,false
00000001200,,,,,,false,false,,false
00000001201,,,,,,false,false,,false
00000001202,,,,,,false,false,,false
00000001203,,,,,,false,false,,false
00000001204,,,,,,false,false,,false
00000001205,,,,,,false,false,,false
00000001206,,,,,,false,false,,false
00000001207,,,,,,false,false,,false
00000001208,,,,,,false,false,,false
00000001209,,,,,,false,false,,false
00000001210,,,,,,false,false,,false
00000001211,,,,,,false,false,,false
00000001212,,,,,,false,false,,false
00000001213,,,,,,false,false,,false
